0.485205,1.02136,0.506884,1.06488
0.487912,1.02683,0.510114,1.07138
0.490642,1.03235,0.513347,1.07789
0.49273,1.03658,0.513347,1.07789
0.494961,1.04108,0.516585,1.0844
0.498222,1.04767,0.519825,1.09091
0.500152,1.05156,0.523069,1.09743
0.503016,1.05734,0.523069,1.09743
0.504981,1.0613,0.526317,1.10394
0.507596,1.06657,0.529569,1.11046
0.510323,1.07206,0.532823,1.11698
0.513088,1.07763,0.532823,1.11698
0.51513,1.08174,0.536082,1.12351
0.517002,1.0855,0.539344,1.13003
0.520586,1.0927,0.54261,1.13656
0.523157,1.09787,0.54588,1.14309
0.525248,1.10206,0.54588,1.14309
0.52747,1.10652,0.549153,1.14963
0.530052,1.1117,0.55243,1.15616
0.532836,1.11728,0.555711,1.1627
0.536344,1.1243,0.555711,1.1627
0.538105,1.12783,0.558996,1.16924
0.540549,1.13272,0.562284,1.17579
0.542603,1.13682,0.565577,1.18234
0.546241,1.14409,0.565577,1.18234
0.547965,1.14753,0.568873,1.18888
0.550359,1.15231,0.572173,1.19544
0.553118,1.15781,0.575477,1.20199
0.555877,1.16331,0.578784,1.20855
0.558692,1.16892,0.578784,1.20855
0.561208,1.17392,0.582096,1.21511
0.563043,1.17758,0.585412,1.22167
0.566609,1.18466,0.588731,1.22823
0.568567,1.18856,0.592055,1.2348
0.571492,1.19436,0.592055,1.2348
0.574092,1.19952,0.595383,1.24137
0.576639,1.20457,0.598714,1.24794
0.579401,1.21005,0.60205,1.25452
0.582197,1.21559,0.60539,1.26109
0.585049,1.22123,0.60539,1.26109
0.587121,1.22533,0.608734,1.26767
0.589779,1.23059,0.612082,1.27426
0.591868,1.23472,0.615434,1.28084
0.5941,1.23913,0.615434,1.28084
0.597004,1.24486,0.61879,1.28743
0.599625,1.25003,0.62215,1.29402
0.601729,1.25418,0.625515,1.30062
0.604746,1.26012,0.625515,1.30062
0.606793,1.26415,0.628884,1.30721
0.609502,1.26948,0.632257,1.31381
0.612336,1.27506,0.635634,1.32042
0.614487,1.27929,0.635634,1.32042
0.616758,1.28375,0.639016,1.32702
0.61945,1.28903,0.642402,1.33363
0.622308,1.29464,0.642402,1.33363
0.624897,1.29971,0.645792,1.34024
0.626746,1.30334,0.649187,1.34685
0.629623,1.30897,0.652586,1.35347
0.633179,1.31593,0.652586,1.35347
0.63484,1.31917,0.655989,1.36009
0.636659,1.32273,0.659397,1.36671
0.640369,1.32997,0.662809,1.37334
0.643017,1.33514,0.666226,1.37997
0.646571,1.34207,0.666226,1.37997
0.648273,1.34539,0.669647,1.3866
0.650768,1.35024,0.673072,1.39323
0.653602,1.35576,0.676502,1.39987
0.656439,1.36128,0.679937,1.40651
0.659343,1.36692,0.679937,1.40651
0.661346,1.37081,0.683376,1.41315
0.663966,1.37589,0.68682,1.4198
0.666844,1.38148,0.690268,1.42645
0.669737,1.38708,0.690268,1.42645
0.671655,1.3908,0.693721,1.4331
0.674337,1.39599,0.697179,1.43976
0.677206,1.40154,0.700641,1.44642
0.680102,1.40714,0.700641,1.44642
0.68222,1.41123,0.704108,1.45308
0.684771,1.41616,0.707579,1.45974
0.687658,1.42173,0.711056,1.46641
0.690553,1.42731,0.711056,1.46641
0.693111,1.43224,0.714537,1.47308
0.695009,1.43589,0.718022,1.47976
0.697229,1.44017,0.721513,1.48643
0.701129,1.44767,0.721513,1.48643
0.702402,1.45011,0.725008,1.49311
0.704941,1.45499,0.728509,1.4998
0.707188,1.45931,0.728509,1.4998
0.70995,1.4646,0.732014,1.50648
0.711947,1.46843,0.735524,1.51317
0.714193,1.47274,0.735524,1.51317
0.71652,1.47719,0.739038,1.51987
0.719852,1.48357,0.742558,1.52656
0.722591,1.48881,0.746083,1.53326
0.72478,1.49299,0.746083,1.53326
0.727088,1.4974,0.749612,1.53997
0.730439,1.50379,0.753147,1.54667
0.733182,1.50903,0.756686,1.55338
0.736125,1.51464,0.756686,1.55338
0.738116,1.51843,0.760231,1.5601
0.740027,1.52207,0.76378,1.56681
0.743113,1.52794,0.76378,1.56681
0.745688,1.53283,0.767335,1.57353
0.74831,1.53781,0.770895,1.58026
0.751171,1.54324,0.774459,1.58698
0.754076,1.54875,0.778029,1.59371
0.757049,1.55439,0.778029,1.59371
0.759092,1.55826,0.781604,1.60044
0.762445,1.56461,0.785184,1.60718
0.765203,1.56982,0.78877,1.61392
0.768144,1.57538,0.78877,1.61392
0.770138,1.57915,0.79236,1.62066
0.772716,1.58401,0.795956,1.62741
0.775682,1.58961,0.799557,1.63416
0.77939,1.5966,0.799557,1.63416
0.781147,1.59991,0.803163,1.64092
0.783086,1.60355,0.806775,1.64767
0.786212,1.60944,0.806775,1.64767
0.788249,1.61327,0.810391,1.65443
0.79091,1.61826,0.814013,1.6612
0.793853,1.62379,0.817641,1.66797
0.796814,1.62934,0.817641,1.66797
0.79948,1.63434,0.821274,1.67474
0.801338,1.63782,0.824912,1.68151
0.805214,1.64508,0.828556,1.68829
0.807266,1.64891,0.832205,1.69507
0.809628,1.65333,0.832205,1.69507
0.812067,1.65789,0.835859,1.70186
0.814937,1.66325,0.839519,1.70865
0.818018,1.669,0.839519,1.70865
0.819555,1.67186,0.843184,1.71544
0.82231,1.677,0.846855,1.72224
0.825434,1.68282,0.846855,1.72224
0.827661,1.68696,0.850532,1.72904
0.830317,1.6919,0.854214,1.73584
0.833363,1.69756,0.854214,1.73584
0.835387,1.70132,0.857901,1.74265
0.838132,1.70641,0.861594,1.74946
0.84112,1.71195,0.865293,1.75627
0.844131,1.71753,0.865293,1.75627
0.846327,1.7216,0.868998,1.76309
0.848945,1.72644,0.872708,1.76991
0.852746,1.73347,0.876423,1.77674
0.855546,1.73864,0.880145,1.78357
0.858609,1.7443,0.880145,1.78357
0.861247,1.74916,0.883872,1.7904
0.863244,1.75284,0.887605,1.79724
0.866412,1.75868,0.887605,1.79724
0.869095,1.76362,0.891343,1.80408
0.871653,1.76832,0.895088,1.81093
0.874651,1.77383,0.898838,1.81778
0.877681,1.77939,0.898838,1.81778
0.88033,1.78425,0.902594,1.82463
0.883017,1.78918,0.906356,1.83149
0.886002,1.79465,0.910123,1.83835
0.889028,1.80019,0.913897,1.84521
0.891344,1.80443,0.913897,1.84521
0.893774,1.80887,0.917676,1.85208
0.896604,1.81404,0.921462,1.85895
0.900541,1.82123,0.921462,1.85895
0.902267,1.82438,0.925253,1.86583
0.905021,1.8294,0.92905,1.87271
0.908098,1.835,0.932854,1.87959
0.91119,1.84063,0.932854,1.87959
0.913326,1.84451,0.936663,1.88648
0.915432,1.84834,0.940478,1.89337
0.917877,1.85278,0.940478,1.89337
0.920359,1.85729,0.9443,1.90027
0.924033,1.86396,0.948127,1.90717
0.926207,1.8679,0.951961,1.91407
0.928673,1.87237,0.951961,1.91407
0.931158,1.87687,0.9558,1.92098
0.934169,1.88232,0.9558,1.92098
0.936381,1.88632,0.959646,1.92789
0.939102,1.89123,0.963498,1.93481
0.941452,1.89548,0.967356,1.94173
0.945637,1.90303,0.967356,1.94173
0.94736,1.90613,0.97122,1.94865
0.949273,1.90958,0.975091,1.95558
0.952702,1.91575,0.975091,1.95558
0.955455,1.92071,0.978967,1.96251
0.958275,1.92578,0.98285,1.96945
0.961415,1.93142,0.98285,1.96945
0.963491,1.93514,0.98674,1.97639
0.966108,1.93984,0.990635,1.98333
0.969286,1.94553,0.994537,1.99028
0.972447,1.95119,0.994537,1.99028
0.975119,1.95598,0.998445,1.99724
0.977895,1.96094,1.00236,2.00419
0.98181,1.96793,1.00628,2.01115
0.983999,1.97184,1.01021,2.01812
0.988163,1.97927,1.01021,2.01812
0.990009,1.98256,1.01414,2.02509
0.992877,1.98767,1.01808,2.03206
0.99611,1.99343,1.01808,2.03206
0.998262,1.99725,1.02203,2.03903
1.00098,2.00208,1.02599,2.04601
1.00421,2.00782,1.02599,2.04601
1.00617,2.01131,1.02995,2.05299
1.00903,2.01636,1.03392,2.05997
1.01224,2.02205,1.03392,2.05997
1.01442,2.02592,1.03789,2.06695
1.01711,2.03068,1.04188,2.07393
1.02113,2.03777,1.04587,2.08091
1.02408,2.043,1.04986,2.08789
1.02809,2.05007,1.04986,2.08789
1.02941,2.05238,1.05387,2.09487
1.03141,2.0559,1.05788,2.10186
1.03497,2.06217,1.05788,2.10186
1.03694,2.06564,1.06191,2.10884
1.03986,2.07075,1.06593,2.11582
1.04235,2.07513,1.06593,2.11582
1.0447,2.07925,1.06997,2.12279
1.04786,2.08478,1.06997,2.12279
1.04942,2.0875,1.07402,2.12977
1.05222,2.09239,1.07807,2.13674
1.05555,2.0982,1.07807,2.13674
1.05751,2.10161,1.08213,2.14371
1.06032,2.1065,1.0862,2.15068
1.06365,2.11229,1.0862,2.15068
1.06523,2.11503,1.09028,2.15764
1.0689,2.1214,1.09437,2.1646
1.072,2.12675,1.09437,2.1646
1.07353,2.1294,1.09847,2.17156
1.07636,2.13429,1.10257,2.17851
1.07975,2.14014,1.10257,2.17851
1.08244,2.14475,1.10669,2.18546
1.08537,2.14978,1.11081,2.1924
1.0878,2.15395,1.11494,2.19934
1.09216,2.16143,1.11494,2.19934
1.09404,2.16464,1.11909,2.20627
1.0968,2.16934,1.12324,2.21319
1.10107,2.17659,1.12324,2.21319
1.10233,2.17875,1.1274,2.22011
1.10486,2.18302,1.13157,2.22702
1.10837,2.18896,1.13157,2.22702
1.11045,2.19247,1.13575,2.23392
1.1134,2.19745,1.13994,2.24082
1.11594,2.20172,1.13994,2.24082
1.11849,2.206,1.14414,2.2477
1.12143,2.21094,1.14834,2.25458
1.12485,2.21665,1.14834,2.25458
1.12718,2.22054,1.15256,2.26145
1.13016,2.22549,1.15679,2.26832
1.13355,2.23112,1.15679,2.26832
1.13561,2.23454,1.16103,2.27517
1.13842,2.23918,1.16528,2.28201
1.14274,2.2463,1.16528,2.28201
1.14414,2.24861,1.16954,2.28884
1.14678,2.25293,1.17382,2.29566
1.15031,2.25871,1.17382,2.29566
1.15237,2.26208,1.1781,2.30248
1.15515,2.26661,1.18239,2.30928
1.15866,2.2723,1.18239,2.30928
1.16022,2.27482,1.18669,2.31606
1.16409,2.28108,1.19101,2.32284
1.16732,2.28629,1.19533,2.32961
1.16992,2.29046,1.19533,2.32961
1.1726,2.29476,1.19967,2.33636
1.17569,2.2997,1.20402,2.3431
1.18015,2.30681,1.20402,2.3431
1.18148,2.30893,1.20838,2.34982
1.18417,2.3132,1.21275,2.35653
1.18789,2.31907,1.21275,2.35653
1.19007,2.3225,1.21713,2.36323
1.19319,2.3274,1.22152,2.36992
1.19677,2.33302,1.22152,2.36992
1.19891,2.33636,1.22593,2.37658
1.20123,2.33996,1.23035,2.38324
1.206,2.34737,1.23035,2.38324
1.20774,2.35006,1.23477,2.38988
1.21065,2.35455,1.23922,2.3965
1.21341,2.35879,1.23922,2.3965
1.21669,2.36383,1.24367,2.40311
1.21979,2.36856,1.24814,2.4097
1.22425,2.37534,1.25261,2.41627
1.22753,2.3803,1.2571,2.42283
1.23119,2.38583,1.2571,2.42283
1.23342,2.38919,1.26161,2.42937
1.23667,2.39406,1.26612,2.43589
1.24037,2.39959,1.26612,2.43589
1.24326,2.40388,1.27065,2.44239
1.24555,2.40727,1.27519,2.44888
1.25036,2.41438,1.27519,2.44888
1.25225,2.41716,1.27975,2.45534
1.25431,2.42017,1.28432,2.46179
1.2593,2.42747,1.28432,2.46179
1.26132,2.4304,1.2889,2.46821
1.26491,2.4356,1.29349,2.47462
1.26757,2.43943,1.2981,2.48101
1.27049,2.44363,1.2981,2.48101
1.27399,2.44865,1.30272,2.48737
1.27739,2.4535,1.30735,2.49372
1.28018,2.45746,1.30735,2.49372
1.28292,2.46135,1.312,2.50004
1.28641,2.46626,1.31666,2.50634
1.29016,2.47153,1.31666,2.50634
1.29264,2.47501,1.32134,2.51262
1.29582,2.47944,1.32603,2.51888
1.29965,2.48474,1.33073,2.52512
1.30342,2.48995,1.33073,2.52512
1.30566,2.49302,1.33545,2.53133
1.30818,2.49649,1.34018,2.53751
1.31235,2.50216,1.34018,2.53751
1.3155,2.50644,1.34493,2.54368
1.3189,2.51103,1.34969,2.54982
1.32274,2.5162,1.35447,2.55593
1.32659,2.52135,1.35447,2.55593
1.329,2.52455,1.35926,2.56202
1.33248,2.52916,1.36406,2.56809
1.33642,2.53436,1.36406,2.56809
1.33878,2.53746,1.36888,2.57413
1.34191,2.54154,1.37372,2.58014
1.34698,2.54813,1.37372,2.58014
1.34888,2.55058,1.37857,2.58613
1.35209,2.55471,1.38343,2.59209
1.35609,2.55983,1.38831,2.59802
1.36,2.5648,1.39321,2.60393
1.364,2.56987,1.39321,2.60393
1.36732,2.57405,1.39812,2.60981
1.37087,2.57849,1.40305,2.61566
1.37487,2.58347,1.40799,2.62148
1.37887,2.58843,1.40799,2.62148
1.38128,2.5914,1.41295,2.62728
1.38479,2.59569,1.41792,2.63304
1.38895,2.60076,1.42291,2.63878
1.39303,2.6057,1.42291,2.63878
1.39552,2.6087,1.42792,2.64448
1.40001,2.61407,1.43294,2.65016
1.4039,2.6187,1.43798,2.6558
1.40697,2.62232,1.43798,2.6558
1.4101,2.62602,1.44304,2.66141
1.41388,2.63043,1.44811,2.667
1.41809,2.63534,1.44811,2.667
1.42084,2.63851,1.4532,2.67255
1.42351,2.64158,1.4583,2.67807
1.42806,2.64678,1.4583,2.67807
1.43033,2.64937,1.46342,2.68355
1.43285,2.65221,1.46856,2.68901
1.43752,2.65746,1.46856,2.68901
1.44028,2.66055,1.47372,2.69443
1.44496,2.66573,1.47889,2.69981
1.44794,2.66902,1.48408,2.70517
1.45244,2.67395,1.48408,2.70517
1.45504,2.67679,1.48929,2.71049
1.45895,2.68101,1.49451,2.71577
1.46334,2.68573,1.49975,2.72102
1.46769,2.69038,1.49975,2.72102
1.4705,2.69335,1.50501,2.72624
1.47422,2.69727,1.51029,2.73142
1.47986,2.70316,1.51559,2.73656
1.48384,2.70729,1.5209,2.74167
1.48826,2.71184,1.5209,2.74167
1.4918,2.71545,1.52623,2.74674
1.49462,2.7183,1.53158,2.75178
1.49934,2.72305,1.53695,2.75678
1.50382,2.72753,1.53695,2.75678
1.50729,2.73097,1.54233,2.76174
1.51023,2.73385,1.54774,2.76666
1.51503,2.73854,1.55316,2.77154
1.51961,2.74297,1.55316,2.77154
1.52256,2.74581,1.5586,2.77639
1.52742,2.75043,1.56406,2.78119
1.53174,2.7545,1.56954,2.78596
1.53628,2.75875,1.57504,2.79069
1.53975,2.76198,1.57504,2.79069
1.54317,2.76513,1.58055,2.79538
1.54868,2.77017,1.58609,2.80002
1.55185,2.77304,1.59164,2.80463
1.55672,2.77742,1.59164,2.80463
1.55999,2.78033,1.59722,2.80919
1.56373,2.78363,1.60281,2.81372
1.56988,2.78901,1.60843,2.8182
1.57302,2.79174,1.61406,2.82264
1.57795,2.79598,1.61406,2.82264
1.58023,2.79792,1.61971,2.82704
1.58569,2.80252,1.62538,2.83139
1.58909,2.80537,1.63108,2.8357
1.59422,2.80964,1.63108,2.8357
1.59632,2.81136,1.63679,2.83997
1.60199,2.81598,1.64252,2.84419
1.60543,2.81876,1.64827,2.84837
1.61062,2.82291,1.64827,2.84837
1.6139,2.82551,1.65405,2.85251
1.61837,2.82901,1.65984,2.8566
1.62343,2.83293,1.66565,2.86064
1.62716,2.83581,1.66565,2.86064
1.63169,2.83925,1.67149,2.86464
1.63505,2.84177,1.67734,2.86859
1.64173,2.84675,1.67734,2.86859
1.64394,2.84837,1.68322,2.8725
1.64795,2.85127,1.68911,2.87636
1.65321,2.85505,1.69503,2.88017
1.65817,2.85859,1.70097,2.88394
1.6634,2.86226,1.70693,2.88766
1.66985,2.86674,1.70693,2.88766
1.67251,2.86855,1.71291,2.89133
1.67633,2.87112,1.71892,2.89495
1.68182,2.87479,1.72494,2.89852
1.68695,2.87818,1.73099,2.90204
1.69346,2.88242,1.73099,2.90204
1.69598,2.88404,1.73705,2.90552
1.70033,2.88678,1.74314,2.90894
1.70573,2.89017,1.74926,2.91231
1.7096,2.89256,1.75539,2.91563
1.71524,2.89602,1.75539,2.91563
1.71951,2.89859,1.76155,2.91891
1.72421,2.90138,1.76772,2.92213
1.72959,2.90453,1.77392,2.9253
1.73487,2.90759,1.78015,2.92841
1.74029,2.91068,1.78639,2.93148
1.74576,2.91376,1.78639,2.93148
1.75019,2.9162,1.79266,2.93449
1.75372,2.91812,1.79895,2.93745
1.75957,2.92127,1.80526,2.94035
1.76364,2.92343,1.8116,2.9432
1.77108,2.92732,1.8116,2.9432
1.77355,2.92858,1.81796,2.946
1.77689,2.93026,1.82434,2.94874
1.7832,2.93342,1.82434,2.94874
1.78635,2.93496,1.83075,2.95143
1.79149,2.93744,1.83718,2.95407
1.79571,2.93945,1.84363,2.95664
1.80174,2.94228,1.84363,2.95664
1.80504,2.9438,1.8501,2.95916
1.81032,2.94619,1.8566,2.96163
1.81461,2.94811,1.86313,2.96404
1.82225,2.95146,1.86313,2.96404
1.82478,2.95254,1.86967,2.96639
1.82967,2.9546,1.87625,2.96869
1.83555,2.95703,1.88284,2.97092
1.84125,2.95934,1.88946,2.9731
1.84705,2.96165,1.88946,2.9731
1.8506,2.96303,1.8961,2.97522
1.85542,2.96486,1.90277,2.97728
1.86147,2.96712,1.90946,2.97929
1.86728,2.96924,1.91618,2.98123
1.87464,2.97187,1.91618,2.98123
1.87737,2.97281,1.92292,2.98311
1.88228,2.97447,1.92969,2.98494
1.88837,2.97649,1.93648,2.9867
1.8942,2.97838,1.9433,2.9884
1.90015,2.98026,1.9433,2.9884
1.90408,2.98147,1.95014,2.99004
1.90911,2.98297,1.957,2.99162
1.91524,2.98477,1.96389,2.99314
1.92265,2.98687,1.97081,2.9946
1.92815,2.98838,1.97775,2.99599
1.93425,2.99,1.97775,2.99599
1.9379,2.99094,1.98472,2.99732
1.94316,2.99225,1.99171,2.99859
1.94937,2.99376,1.99873,2.99979
1.95543,2.99518,2.00578,3.00093
1.96314,2.99693,2.00578,3.00093
1.96557,2.99746,2.01285,3.00201
1.97013,2.99841,2.01994,3.00302
1.97678,2.99976,2.01994,3.00302
1.98001,3.00039,2.02706,3.00397
1.9835,3.00104,2.03421,3.00487
1.99044,3.00231,2.03421,3.00487
1.9944,3.003,2.04137,3.0057
2.0011,3.00411,2.04857,3.00647
2.00543,3.0048,2.05578,3.00719
2.01198,3.0058,2.05578,3.00719
2.01575,3.00635,2.06301,3.00786
2.02141,3.00713,2.07027,3.00846
2.02768,3.00796,2.07755,3.00902
2.03391,3.00874,2.08485,3.00952
2.03867,3.00931,2.08485,3.00952
2.04445,3.00996,2.09217,3.00997
2.05007,3.01054,2.0995,3.01037
2.05642,3.01116,2.10686,3.01071
2.06275,3.01174,2.10686,3.01071
2.06688,3.01209,2.11424,3.01101
2.07193,3.01248,2.12163,3.01127
